name,price_eur,price_fcfa,short_description,description,category,sub_category,sub_sub_category,tags,url_product,list_image_product_url
"Tissu africain en bazin bordeaux, jaune d’or et orange, motif étoffe",65.0 €,42637 FCFA,"Pièce de  tissu africain  en  bazin damassé, teintée à la main avec des bains de couleurs  bordeaux, jaune d’or et orange , et des motifs «  étoffe « .
Dimensions : 130cm X 300cm.","Le  bazin est un tissu africain en coton damassé de couleur unie. Il est teint à la main en Afrique de l’Ouest par un procédé traditionnel et artisanal de qualité. Chaque pièce est unique. Vous pouvez utiliser nos bazins pour confectionner vos vêtements ou toutes autres créations.
Lavage à 30°. Plus on le lave, plus il devient doux.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Tissus,Bazins teintés,,basin | bazin | bordeaux | étoffe | fabrics | jaune d'or | pagne | tissu africain,https://www.africouleur.com/shop/tissus-africains/bazin-africain/bazin-vert-et-prune-a-feuilles-de-palmier/,https://www.africouleur.com/wp-content/uploads/2017/05/Bazin-bodeaux-jaune-dor-et-orange-motifs-étoffe-2-510x509.jpg | https://www.africouleur.com/wp-content/uploads/2017/05/Bazin-bodeaux-jaune-dor-et-orange-motifs-étoffe-3-510x509.jpg | https://www.africouleur.com/wp-content/uploads/2017/05/Bazin-bodeaux-jaune-dor-et-orange-motifs-étoffe-510x510.jpg
"Tissu africain en bazin gris foncé, ivoire et brun, motifs étoffe",65.0 €,42637 FCFA,"Pièce de  tissu africain b azin  damassé de couleurs  gris foncé, ivoire et brun , teinté à la main avec des  fines rayures  (motif étoffe).
Dimensions : 130cm X 300cm.","Le  bazin est un tissu africain en coton damassé de couleur unie. Il est teint à la main en Afrique de l’Ouest par un procédé traditionnel et artisanal de qualité. Chaque pièce est unique. Vous pouvez utiliser nos bazins pour confectionner vos vêtements ou toutes autres créations.
Lavage à 30°. Plus on le lave, plus il devient doux.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Tissus,Bazins teintés,,bazin | brun | étoffe | fabrics | gris foncé | ivoire | motifs | pagne | tissu africain,https://www.africouleur.com/shop/tissus-africains/bazin-africain/bazin-gris-fonce-ivoire-et-brun-motifs-etoffe/,https://www.africouleur.com/wp-content/uploads/2015/09/974-thickbox-510x510.jpg
"Tissu africain en bazin rose, jaune et crème à feuilles de palmier",65.0 €,42637 FCFA,"Pièces de  tissu africain  en  bazin  de couleurs rose, jaune et crème teinté à la main, avec des motifs «  feuilles de palmier « .
Dimensions : 130cm X 300cm","Le  bazin est un tissu africain en coton damassé de couleur unie. Il est teint à la main en Afrique de l’Ouest par un procédé traditionnel et artisanal de qualité. Chaque pièce est unique. Vous pouvez utiliser nos bazins pour confectionner vos vêtements ou toutes autres créations.
Lavage à 30°. Plus on le lave, plus il devient doux.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Tissus,Bazins teintés,,bazin | crème | fabrics | feuilles | jaune | pagne | palmier | rose | tissu africain,https://www.africouleur.com/shop/tissus-africains/bazin-africain/bazin-rose-jaune-et-creme-a-feuilles-de-palmier/,https://www.africouleur.com/wp-content/uploads/2015/09/137-thickbox-510x510.jpg
"Tissu africain en bazin ivoire et brun, motif feuilles de palmier",65.0 €,42637 FCFA,"Pièce de  tissu africain b azin  damassé, teintée à la main par nos maîtres teinturiers avec des couleurs  ivoire et brun , et des  motifs de « feuilles de palmiers » .
Dimensions : 130cm X 300cm.","Le  bazin est un tissu africain en coton damassé de couleur unie. Il est teint à la main en Afrique de l’Ouest par un procédé traditionnel et artisanal de qualité. Chaque pièce est unique. Vous pouvez utiliser nos bazins pour confectionner vos vêtements ou toutes autres créations.
Lavage à 30°. Plus on le lave, plus il devient doux.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Tissus,Bazins teintés,,bazin | brun | feuilles | ivoire | motifs | pagne | palmiers | tissu africain,https://www.africouleur.com/shop/tissus-africains/bazin-africain/bazin-ivoire-et-brun-motifs-feuilles-de-palmiers/,https://www.africouleur.com/wp-content/uploads/2015/09/1317-thickbox-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2015/05/MG_9709-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/05/MG_9700-510x765.jpg
"Tissu africain bazin noir, ivoire, vert et rouge, motifs feuilles de palmiers",65.0 €,42637 FCFA,"Pièce de tissu africain bazin , en coton damassé teint à la main avec des bains de couleurs noir, ivoire, vert et rouge, et des motifs « feuilles de palmiers ».
Dimensions : 130cm X 300cm.","Le  bazin est un tissu africain en coton damassé de couleur unie. Il est teint à la main en Afrique de l’Ouest par un procédé traditionnel et artisanal de qualité. Chaque pièce est unique. Vous pouvez utiliser nos bazins pour confectionner vos vêtements ou toutes autres créations.
Lavage à 30°. Plus on le lave, plus il devient doux.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Tissus,Bazins teintés,,basin | bazin | pagne africain | teinture à la main | tissu africain,https://www.africouleur.com/shop/tissus-africains/bazin-africain/bazin-noir-ivoire-vert-et-rouge-motifs-feuilles-de-palmiers/,https://www.africouleur.com/wp-content/uploads/2015/09/1309-thickbox-510x510.jpg
"Tissu africain en bazin vert anis, rouge et violet, motif ruche",65.0 €,42637 FCFA,"Pièce de  tissu africain b azin  damassé, teintée à la main par nos maîtres teinturiers avec des couleurs vert anis, rouge et violet , et des motifs «  ruche « .
Dimensions : 130cm X 300cm.","Le  bazin est un tissu africain en coton damassé de couleur unie. Il est teint à la main en Afrique de l’Ouest par un procédé traditionnel et artisanal de qualité. Chaque pièce est unique. Vous pouvez utiliser nos bazins pour confectionner vos vêtements ou toutes autres créations.
Lavage à 30°. Plus on le lave, plus il devient doux.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Tissus,Bazins teintés,,bazin | pagne africain | tissu africain,https://www.africouleur.com/shop/tissus-africains/bazin-africain/bazin-vert-anis-rouge-et-violet-motifs-ruche/,https://www.africouleur.com/wp-content/uploads/2015/09/1304-thickbox-510x510.jpg
"Tissu africain en bazin vert anis, rouge et violet, feuilles de palmier",65.0 €,42637 FCFA,"Pièce de  tissu africain b azin  damassé, teintée à la main par nos maîtres teinturiers avec des couleurs vert anis, rouge et violet , et des motifs «  feuilles de palmier « .
Dimensions : 130cm X 300cm.","Le  bazin est un tissu africain en coton damassé de couleur unie. Il est teint à la main en Afrique de l’Ouest par un procédé traditionnel et artisanal de qualité. Chaque pièce est unique. Vous pouvez utiliser nos bazins pour confectionner vos vêtements ou toutes autres créations.
Lavage à 30°. Plus on le lave, plus il devient doux.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Tissus,Bazins teintés,,anis | bazin | fabrics | feuilles de palmier | rouge | tissu africain | vert | violet,https://www.africouleur.com/shop/tissus-africains/bazin-africain/bazin-vert-anis-rouge-et-violet-feuilles-de-palmier/,https://www.africouleur.com/wp-content/uploads/2015/09/1303-thickbox-510x510.jpg
"Tissu africain en bazin gris clair, ivoire et brun, motifs étoffe",48.0 €,31486 FCFA,"Pièce de  tissu africain b azin  damassé, teintée à la main au Togo avec des  motifs « étoffe »  de couleurs  gris clair, ivoire et brun .
Dimensions : 130cm X 300cm.","Le  bazin est un tissu africain en coton damassé de couleur unie. Il est teint à la main en Afrique de l’Ouest par un procédé traditionnel et artisanal de qualité. Chaque pièce est unique. Vous pouvez utiliser nos bazins pour confectionner vos vêtements ou toutes autres créations.
Lavage à 30°. Plus on le lave, plus il devient doux.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Tissus,Bazins teintés,,bazin | brun | étoffe | fabrics | gris clair | ivoire | motifs | tissu africain,https://www.africouleur.com/shop/tissus-africains/bazin-africain/bazin-gris-clair-ivoire-et-brun-motifs-etoffe/,https://www.africouleur.com/wp-content/uploads/2015/09/1296-thickbox-510x510.jpg
"Bazin vert anis, rose et bleu, motif tamberma",65.0 €,42637 FCFA,"Pièce de  tissu africain b azin  damassé de couleurs  vert anis, rose et bleu , teintée à la main avec des  motifs « tamberma » .","Pièce de  tissu africain b azin  damassé de couleurs  vert anis, rose et bleu , teintée à la main avec des  motifs « tamberma » .",Tissus,Bazins teintés,,africain | anis | bazin | bleu | fabrics | motif | rose | taberma | tissu | vert,https://www.africouleur.com/shop/tissus-africains/bazin-africain/bazin-vert-anis-rose-et-bleu-motif-tamberma/,https://www.africouleur.com/wp-content/uploads/2015/09/1285-thickbox-510x510.jpg
"Tissu africain en bazin vert gazon, vert clair et orange au motif ruche",65.0 €,42637 FCFA,"Pièce de  tissu africain bazin  damassé teinté à la main avec des couleurs vert gazon, vert clair et orange et des motifs « ruche » .
Dimensions : 130cm X 300cm.","Le  bazin est un tissu africain en coton damassé de couleur unie. Il est teint à la main en Afrique de l’Ouest par un procédé traditionnel et artisanal de qualité. Chaque pièce est unique. Vous pouvez utiliser nos bazins pour confectionner vos vêtements ou toutes autres créations.
Lavage à 30°. Plus on le lave, plus il devient doux.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Tissus,Bazins teintés,,bazin | bleu | coton | fabrics | motifs | orange | tissu africain | vert,https://www.africouleur.com/shop/tissus-africains/bazin-africain/bazin-vert-gazon-vert-clair-et-orange-au-motif-ruche/,https://www.africouleur.com/wp-content/uploads/2016/01/Vert-nature-orange-Ruche-510x510.jpg
Tissu africain en bazin bleu turquoise et ocre au motif étoffe,65.0 €,42637 FCFA,"Pièce de  tissu africain b azin  damassé de couleurs bazin bleu turquoise et ocre , teintée à la main avec des  fines rayures .
Dimensions : 130cm X 300cm.","Le  bazin est un tissu africain en coton damassé de couleur unie. Il est teint à la main en Afrique de l’Ouest par un procédé traditionnel et artisanal de qualité. Chaque pièce est unique. Vous pouvez utiliser nos bazins pour confectionner vos vêtements ou toutes autres créations.
Lavage à 30°. Plus on le lave, plus il devient doux.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Tissus,Bazins teintés,,africain | anis | bazin | bleu | étoffe | fabrics | motifs | rose | tissu | vert,https://www.africouleur.com/shop/tissus-africains/bazin-africain/bazin-vert-anis-rose-et-bleu-motifs-etoffe/,https://www.africouleur.com/wp-content/uploads/2016/01/Bleu-turquoise-ocre-rouge-jaune-Etoffe-Détail-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2016/01/Bleu-turquoise-ocre-rouge-jaune-Etoffe-510x510.jpg
"Tissu africain en bazin violet, jaune, orange et mauve, motif tamberma",65.0 €,42637 FCFA,"Pièce de  tissu africain bazin  damassé de couleurs  violet, jaune, orange et mauve , teintée à la main avec des  motifs « tamberma » .
Dimensions : 130cm X 300cm.","Le  bazin est un tissu africain en coton damassé de couleur unie. Il est teint à la main en Afrique de l’Ouest par un procédé traditionnel et artisanal de qualité. Chaque pièce est unique. Vous pouvez utiliser nos bazins pour confectionner vos vêtements ou toutes autres créations.
Lavage à 30°. Plus on le lave, plus il devient doux.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Tissus,Bazins teintés,,bazin | fabrics | jaune | mauve | motif | orange | tamberma | tissu africain | violet,https://www.africouleur.com/shop/tissus-africains/bazin-africain/bazin-violet-jaune-orange-et-mauve-motif-tamberma/,https://www.africouleur.com/wp-content/uploads/2015/09/1319-thickbox-510x510.jpg
"Tissu africain en bazin jaune soleil, ocre et rouge, motifs étoffe",65.0 €,42637 FCFA,"Pièce de  bazin africain  damassé teinté à la main avec des couleurs  jaune soleil, ocre et rouge  et des motifs «  étoffe « .
Dimensions : 130cm X 300cm.","Le  bazin est un tissu africain en coton damassé de couleur unie. Il est teint à la main en Afrique de l’Ouest par un procédé traditionnel et artisanal de qualité. Chaque pièce est unique. Vous pouvez utiliser nos bazins pour confectionner vos vêtements ou toutes autres créations.
Lavage à 30°. Plus on le lave, plus il devient doux.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Tissus,Bazins teintés,,bazin | étoffe | fabrics | jaune | motifs | ocre | rouge | soleil | tissu africain,https://www.africouleur.com/shop/tissus-africains/bazin-africain/bazin-jaune-soleil-ocre-et-rouge-motifs-etoffe/,https://www.africouleur.com/wp-content/uploads/2015/09/142-thickbox-510x510.jpg
"Tissu africain en bazin bordeaux foncé, vert, rouge et crème, motifs ruche",65.0 €,42637 FCFA,"Pièce de  tissu africain  en  bazin  damassé teinté à la main avec des couleurs  bordeaux foncé, vert, rouge et crème  et des motifs  « ruche » .
Dimensions : 130cm X 300cm.","Le  bazin est un tissu africain en coton damassé de couleur unie. Il est teint à la main en Afrique de l’Ouest par un procédé traditionnel et artisanal de qualité. Chaque pièce est unique. Vous pouvez utiliser nos bazins pour confectionner vos vêtements ou toutes autres créations.
Lavage à 30°. Plus on le lave, plus il devient doux.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Tissus,Bazins teintés,,bazin | bordeaux foncé | crème | fabrics | motifs | rouge | ruche | tissu africain | vert,https://www.africouleur.com/shop/tissus-africains/bazin-africain/bazin-bordeaux-fonce-vert-rouge-et-creme-motifs-ruche/,https://www.africouleur.com/wp-content/uploads/2015/09/126-thickbox-510x510.jpg
"Tissu africain en bazin café, jaune, orange et bleu motif dune",48.0 €,31486 FCFA,"Pièce de  tissu africain  en  bazin  damassé et teintée à la main avec des couleurs café, jaune, orange et bleu et des motifs «  dune « .
Dimensions : 130cm X 300cm","Le  bazin est un tissu africain en coton damassé de couleur unie. Il est teint à la main en Afrique de l’Ouest par un procédé traditionnel et artisanal de qualité. Chaque pièce est unique. Vous pouvez utiliser nos bazins pour confectionner vos vêtements ou toutes autres créations.
Lavage à 30°. Plus on le lave, plus il devient doux.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Tissus,Bazins teintés,,bazin | bleu | coton | fabrics | tissu africain,https://www.africouleur.com/shop/tissus-africains/bazin-africain/bazin-cafe-jaune-orange-et-bleu-motif-dune/,https://www.africouleur.com/wp-content/uploads/2016/12/IMG_2376-e1482333338466-510x644.jpg | https://www.africouleur.com/wp-content/uploads/2016/12/IMG_2375-e1482333366239-510x704.jpg
"Tissu africain en bazin caramel, rouge et vert, motif feuille de palmier",65.0 €,42637 FCFA,"Pièce de  tissu africain  en  bazin  damassé, teintée à la main avec des bains de couleurs  caramel, rouge et vert , aux motifs « feuilles de palmier ».
Dimensions : 130cm X 300cm.","Le  bazin est un tissu africain en coton damassé de couleur unie. Il est teint à la main en Afrique de l’Ouest par un procédé traditionnel et artisanal de qualité. Chaque pièce est unique. Vous pouvez utiliser nos bazins pour confectionner vos vêtements ou toutes autres créations.
Lavage à 30°. Plus on le lave, plus il devient doux.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Tissus,Bazins teintés,,bazin | jaune | rouge | teinté | tissu africain | vert,https://www.africouleur.com/shop/tissus-africains/bazin-africain/bazin-caramel-rouge-et-vert-feuille-de-palmier/,https://www.africouleur.com/wp-content/uploads/2015/09/1277-thickbox-510x510.jpg
"Tissu africain en bazin bleu, gris et brun, motif étoffe",65.0 €,42637 FCFA,"Pièce de  tissu africain « bazin »  damassé, teinté à la main avec des couleurs  bleu, gris et brun  et des motifs  « étoffe » .
Dimensions 130cm X 300cm.","Le  bazin est un tissu africain en coton damassé de couleur unie. Il est teint à la main en Afrique de l’Ouest par un procédé traditionnel et artisanal de qualité. Chaque pièce est unique. Vous pouvez utiliser nos bazins pour confectionner vos vêtements ou toutes autres créations.
Lavage à 30°. Plus on le lave, plus il devient doux.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Tissus,Bazins teintés,,bazin | bleu | fabrics | teinté | tissu africain,https://www.africouleur.com/shop/tissus-africains/bazin-africain/bazin-bleu-gris-et-brun-motifs-etoffe/,https://www.africouleur.com/wp-content/uploads/2016/01/Bleu-gris-brun-Etoffe-510x510.jpg
"Tissu calicot blanc, rouge et violet, motif Vichy",48.0 €,31486 FCFA,"Pièce de tissu africain en coton calicot , teint à la main avec des pigments de couleurs rouge et violet au motif “Vichy”.
Dimensions : 115cm X 300cm.","Le calicot est un tissu africain très solide en coton brut de couleur blanc écru unie, utilisé habituellement pour imprimer des pagnes en wax. Chez Africouleur, ce tissu est teint à la main suivant nos gammes de couleurs, en utilisant un procédé traditionnel et artisanal de qualité d’Afrique de l’Ouest. Chaque pièce est unique. Vous pouvez utiliser nos tissus africains en plaids ou rideaux pour votre décoration, ou en tant que créateur inspiré, pour confectionner vos vêtements ou par exemple des revêtements de tapisserie.
Lavage à 30°.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Tissus,Calicots teintés,,coupon tissu | tissu africain | tissu coloré | tissu coton,https://www.africouleur.com/shop/tissus-africains/calicot-africain/tissu-calicot-blanc-rouge-et-violet-motif-vichy/,https://www.africouleur.com/wp-content/uploads/2023/09/IMG_20230927_162831-510x680.jpg | https://www.africouleur.com/wp-content/uploads/2023/09/IMG_20230927_162759-510x680.jpg | https://www.africouleur.com/wp-content/uploads/2023/09/IMG_20230927_162820-510x680.jpg | https://www.africouleur.com/wp-content/uploads/2023/09/IMG_20230927_162850-510x680.jpg | https://www.africouleur.com/wp-content/uploads/2023/09/InShot_20230927_161554312-510x510.jpg
"Tissu africain calicot blanc, bleu et marron, motifs Scarabée",48.0 €,31486 FCFA,"Pièce de  tissu africain  en  coton calicot  teinté à la main avec des  motifs «Scarabée» , aux couleurs  blanc, bleu et marron .","Le calicot est un tissu africain très solide en coton brut de couleur blanc écru unie, utilisé habituellement pour imprimer des pagnes en wax. Chez Africouleur, ce tissu est teint à la main suivant nos gammes de couleurs, en utilisant un procédé traditionnel et artisanal de qualité d’Afrique de l’Ouest. Chaque pièce est unique. Vous pouvez utiliser nos tissus africains en plaids ou rideaux pour votre décoration, ou en tant que créateur inspiré, pour confectionner vos vêtements ou par exemple des revêtements de tapisserie.
Lavage à 30°.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Tissus,Calicots teintés,,tissu coloré | tissu coton,https://www.africouleur.com/shop/tissus-africains/calicot-africain/tissu-africain-calicot-blanc-bleu-et-marron-motifs-scarabee/,https://www.africouleur.com/wp-content/uploads/2020/03/20200311_194932-510x680.jpg | https://www.africouleur.com/wp-content/uploads/2020/03/20200311_202503-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2020/03/20200311_194949-510x680.jpg | https://www.africouleur.com/wp-content/uploads/2020/03/20200311_202437-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2020/03/20200311_202315-510x510.jpg
"Tissu africain calicot blanc, noir et rouge, motifs Scarabée",48.0 €,31486 FCFA,"Pièce de  tissu africain  en  coton calicot  teinté à la main avec des  motifs «Scarabée» , aux couleurs  blanc, noir et rouge .","Le calicot est un tissu africain très solide en coton brut de couleur blanc écru unie, utilisé habituellement pour imprimer des pagnes en wax. Chez Africouleur, ce tissu est teint à la main suivant nos gammes de couleurs, en utilisant un procédé traditionnel et artisanal de qualité d’Afrique de l’Ouest. Chaque pièce est unique. Vous pouvez utiliser nos tissus africains en plaids ou rideaux pour votre décoration, ou en tant que créateur inspiré, pour confectionner vos vêtements ou par exemple des revêtements de tapisserie.
Lavage à 30°.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Tissus,Calicots teintés,,pagne africain | tissu coloré | tissu coton | tissu wax,https://www.africouleur.com/shop/tissus-africains/calicot-africain/tissu-africain-calicot-blanc-noir-et-rouge-motifs-scarabee/,https://www.africouleur.com/wp-content/uploads/2020/03/20200306_140647-510x706.jpg | https://www.africouleur.com/wp-content/uploads/2020/03/20200306_140333-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2020/03/20200306_140508-510x787.jpg | https://www.africouleur.com/wp-content/uploads/2020/03/20200306_140219-510x680.jpg
"Tissu africain calicot blanc, noir et rouge, motifs Brume",48.0 €,31486 FCFA,"Pièce de  tissu africain  en  coton calicot  teinté à la main avec des  motifs «Brume» , aux couleurs  blanc, noir et rouge .","Le calicot est un tissu africain très solide en coton brut de couleur blanc écru unie, utilisé habituellement pour imprimer des pagnes en wax. Chez Africouleur, ce tissu est teint à la main suivant nos gammes de couleurs, en utilisant un procédé traditionnel et artisanal de qualité d’Afrique de l’Ouest. Chaque pièce est unique. Vous pouvez utiliser nos tissus africains en plaids ou rideaux pour votre décoration, ou en tant que créateur inspiré, pour confectionner vos vêtements ou par exemple des revêtements de tapisserie.
Lavage à 30°.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Tissus,Calicots teintés,,tissu coloré | tissu coton | tissu prune,https://www.africouleur.com/shop/tissus-africains/calicot-africain/tissu-africain-calicot-blanc-noir-et-rouge-motifs-brume/,https://www.africouleur.com/wp-content/uploads/2016/01/DSC04994-510x510.jpg
"Tissu africain calicot vert émeraude, motif feuilles de palmier",48.0 €,31486 FCFA,"Pièce de  tissu africain  en  coton calicot  teinté à la main par nos partenaires teinturiers avec des  motifs «feuilles de palmier» couleur vert émeraude.
Dimensions : 115cm X 300cm.","Le calicot est un tissu africain très solide en coton brut de couleur blanc écru unie, utilisé habituellement pour imprimer des pagnes en wax. Chez Africouleur, ce tissu est teint à la main suivant nos gammes de couleurs, en utilisant un procédé traditionnel et artisanal de qualité d’Afrique de l’Ouest. Chaque pièce est unique. Vous pouvez utiliser nos tissus africains en plaids ou rideaux pour votre décoration, ou en tant que créateur inspiré, pour confectionner vos vêtements ou par exemple des revêtements de tapisserie.
Lavage à 30°.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Tissus,Calicots teintés,,tissu imprimé africain | vert émeraude,https://www.africouleur.com/shop/tissus-africains/calicot-africain/tissu-africain-calicot-vert-emeraude-motif-feuilles-de-palmier/,https://www.africouleur.com/wp-content/uploads/2020/01/Calicot-vert-émeraude-6-510x591.jpg | https://www.africouleur.com/wp-content/uploads/2020/01/Calicot-vert-émeraude-5-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2020/01/Calicot-vert-émeraude-510x518.jpg
"Tissu africain calicot blanc, bleu et marron, motifs brume",48.0 €,31486 FCFA,"Pièce de  tissu africain  en  coton calicot  teinté à la main par nos partenaires teinturiers avec des  motifs « brume »  et des couleurs  blanc, bleu et marron .
Dimensions : 115cm X 300cm.","Le calicot est un tissu africain très solide en coton brut de couleur blanc écru unie, utilisé habituellement pour imprimer des pagnes en wax. Chez Africouleur, ce tissu est teint à la main suivant nos gammes de couleurs, en utilisant un procédé traditionnel et artisanal de qualité d’Afrique de l’Ouest. Chaque pièce est unique. Vous pouvez utiliser nos tissus africains en plaids ou rideaux pour votre décoration, ou en tant que créateur inspiré, pour confectionner vos vêtements ou par exemple des revêtements de tapisserie.
Lavage à 30°.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Tissus,Calicots teintés,,tissu bleu | tissu imprimé africain,https://www.africouleur.com/shop/tissus-africains/calicot-africain/tissu-africain-calicot-blanc-bleu-et-marron-motifs-brume/,https://www.africouleur.com/wp-content/uploads/2020/01/Tissu-calicot-blanc-bleu-marron-3-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2020/01/Tissu-calicot-blanc-bleu-marron-1-510x595.jpg | https://www.africouleur.com/wp-content/uploads/2020/01/Tissu-calicot-blanc-bleu-marron-4-510x680.jpg | https://www.africouleur.com/wp-content/uploads/2020/01/Tissu-calicot-blanc-bleu-marron-2-510x510.jpg
"Tissu africain calicot blanc, bleu et rouge, motif roots",48.0 €,31486 FCFA,"Pièce de  tissu africain  en  coton calicot  teinté à la main avec des  motifs « roots » , aux couleurs  blanc, bleu et rouge .
Dimensions : 115cm X 300cm.","Le calicot est un tissu africain très solide en coton brut de couleur blanc écru unie, utilisé habituellement pour imprimer des pagnes en wax. Chez Africouleur, ce tissu est teint à la main suivant nos gammes de couleurs, en utilisant un procédé traditionnel et artisanal de qualité d’Afrique de l’Ouest. Chaque pièce est unique. Vous pouvez utiliser nos tissus africains en plaids ou rideaux pour votre décoration, ou en tant que créateur inspiré, pour confectionner vos vêtements ou par exemple des revêtements de tapisserie.
Lavage à 30°.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Tissus,Calicots teintés,,teint à la main | tissu coloré,https://www.africouleur.com/shop/tissus-africains/calicot-africain/tissu-africain-calicot-blanc-bleu-et-rouge-motif-roots/,https://www.africouleur.com/wp-content/uploads/2020/01/Tissu-calicot-blanc-bleu-rouge-2-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2020/01/Tissu-calicot-blanc-bleu-rouge-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2020/01/Tissu-calicot-blanc-bleu-jaune-et-rouge3-510x510.jpg
"Tissu africain calicot blanc, bleu jaune et marron, motif niama-niama",48.0 €,31486 FCFA,"Pièce de tissu africain en coton calicot , teint à la main avec des bains de couleurs bleu, jaune et marron, motifs « niama-niama ».
Taille de la pièce de tissu : 115X300 cm.","Le calicot est un tissu africain très solide en coton brut de couleur blanc écru unie, utilisé habituellement pour imprimer des pagnes en wax. Chez Africouleur, ce tissu est teint à la main suivant nos gammes de couleurs, en utilisant un procédé traditionnel et artisanal de qualité d’Afrique de l’Ouest. Chaque pièce est unique. Vous pouvez utiliser nos tissus africains en plaids ou rideaux pour votre décoration, ou en tant que créateur inspiré, pour confectionner vos vêtements ou par exemple des revêtements de tapisserie.
Lavage à 30°.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Tissus,Calicots teintés,,tissu coloré | tissu coton,https://www.africouleur.com/shop/tissus-africains/calicot-africain/tissu-africain-calicot-blanc-bleu-jaune-et-marron-motif-niama-niama/,https://www.africouleur.com/wp-content/uploads/2020/01/Tissu-calicot-blanc-bleu-jaune-et-marron-2-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2020/01/Tissu-calicot-blanc-bleu-jaune-et-marron2-510x793.jpg | https://www.africouleur.com/wp-content/uploads/2020/01/Tissu-calicot-blanc-bleu-jaune-et-marron-3-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2020/01/Tissu-calicot-blanc-bleu-jaune-et-marron-510x510.jpg
